date,product_id,type,attr,from,to
2024-05-23,441,change,rrp,,70
2024-05-23,488,change,rrp,,80
2024-05-23,503,change,rrp,,80
2024-05-23,559,change,rrp,,70
2024-05-23,564,change,rrp,,80
2024-05-23,504,change,rrp,,85
2024-05-23,487,change,rrp,,80
2024-05-23,483,change,rrp,,42
2024-05-23,561,change,rrp,,42
2024-05-23,495,change,rrp,,75
2024-05-23,436,change,rrp,,42
2024-05-23,449,change,rrp,,42
2024-05-23,437,change,rrp,,48
2024-05-23,514,change,rrp,,95
2024-05-23,470,change,rrp,,32
2024-05-23,524,change,rrp,,75
2024-05-23,523,change,rrp,,65
2024-05-23,585,change,rrp,,70
2024-05-23,477,change,rrp,,42
2024-05-23,496,change,rrp,,85
2024-05-23,590,change,rrp,,65
2024-05-23,433,change,rrp,,60
2024-05-23,430,change,rrp,,70
2024-05-23,440,change,rrp,,60
2024-05-23,478,change,rrp,,38
2024-05-23,480,change,rrp,,32
2024-05-23,454,change,rrp,,75
2024-05-23,512,change,rrp,,70
2024-05-23,500,change,rrp,,75
2024-05-23,506,change,rrp,,75
2024-05-23,502,change,rrp,,75
2024-05-23,498,change,rrp,,80
2024-05-23,479,change,rrp,,38
2024-05-23,492,change,rrp,,90
2024-05-23,448,change,rrp,,70
2024-05-23,482,change,rrp,,42
2024-05-23,445,change,rrp,,42
2024-05-23,489,change,rrp,,70
2024-05-23,446,change,rrp,,48
2024-05-23,443,change,rrp,,65
2024-05-23,469,change,rrp,,32
2024-05-23,556,change,rrp,,45
2024-05-23,589,change,rrp,,65
2024-05-23,438,change,rrp,,75
2024-05-23,596,change,rrp,,75
2024-05-23,551,change,rrp,,48
2024-05-23,510,change,rrp,,95
2024-05-23,501,change,rrp,,75
2024-05-23,565,change,rrp,,80
2024-05-23,473,change,rrp,,55
2024-05-23,511,change,rrp,,80
2024-05-23,508,change,rrp,,80
2024-05-23,555,change,rrp,,70
2024-05-23,505,change,rrp,,75
2024-05-23,499,change,rrp,,70
2024-05-23,490,change,rrp,,80
2024-05-23,485,change,rrp,,75
2024-05-23,507,change,rrp,,75
2024-05-23,486,change,rrp,,70
2024-05-23,557,change,rrp,,45
2024-05-23,455,change,rrp,,75
2024-05-23,484,change,rrp,,42
2024-05-23,493,change,rrp,,90
2024-05-23,441,new-price,price,70.00,56.00
2024-05-23,488,new-price,price,80.00,64.00
2024-05-23,503,new-price,price,80.00,64.00
2024-05-23,559,new-price,price,70.00,56.00
2024-05-23,564,new-price,price,80.00,64.00
2024-05-23,504,new-price,price,85.00,68.00
2024-05-23,487,new-price,price,80.00,64.00
2024-05-23,483,new-price,price,42.00,33.60
2024-05-23,561,new-price,price,42.00,33.00
2024-05-23,495,new-price,price,75.00,60.00
2024-05-23,436,new-price,price,42.00,33.60
2024-05-23,449,new-price,price,42.00,33.60
2024-05-23,437,new-price,price,48.00,38.40
2024-05-23,514,new-price,price,95.00,76.00
2024-05-23,470,new-price,price,32.00,25.60
2024-05-23,524,new-price,price,75.00,60.00
2024-05-23,523,new-price,price,65.00,52.00
2024-05-23,585,new-price,price,70.00,56.00
2024-05-23,477,new-price,price,42.00,33.60
2024-05-23,386,new-price,price,75.00,60.00
2024-05-23,496,new-price,price,85.00,68.00
2024-05-23,590,new-price,price,65.00,52.00
2024-05-23,433,new-price,price,60.00,48.00
2024-05-23,430,new-price,price,70.00,56.00
2024-05-23,440,new-price,price,60.00,48.00
2024-05-23,478,new-price,price,38.00,30.00
2024-05-23,480,new-price,price,32.00,25.60
2024-05-23,454,new-price,price,75.00,60.00
2024-05-23,512,new-price,price,70.00,56.00
2024-05-23,500,new-price,price,75.00,60.00
2024-05-23,506,new-price,price,75.00,60.00
2024-05-23,502,new-price,price,75.00,60.00
2024-05-23,498,new-price,price,80.00,64.00
2024-05-23,479,new-price,price,38.00,30.00
2024-05-23,492,new-price,price,90.00,72.00
2024-05-23,448,new-price,price,70.00,56.00
2024-05-23,482,new-price,price,42.00,33.60
2024-05-23,445,new-price,price,42.00,33.60
2024-05-23,489,new-price,price,70.00,56.00
2024-05-23,446,new-price,price,48.00,38.40
2024-05-23,443,new-price,price,65.00,52.00
2024-05-23,469,new-price,price,32.00,25.60
2024-05-23,556,new-price,price,45.00,36.00
2024-05-23,589,new-price,price,65.00,52.00
2024-05-23,438,new-price,price,75.00,60.00
2024-05-23,596,new-price,price,75.00,60.00
2024-05-23,551,new-price,price,48.00,38.00
2024-05-23,510,new-price,price,95.00,76.00
2024-05-23,501,new-price,price,75.00,60.00
2024-05-23,565,new-price,price,80.00,64.00
2024-05-23,473,new-price,price,55.00,44.00
2024-05-23,511,new-price,price,80.00,64.00
2024-05-23,508,new-price,price,80.00,64.00
2024-05-23,555,new-price,price,70.00,56.00
2024-05-23,505,new-price,price,75.00,60.00
2024-05-23,499,new-price,price,70.00,56.00
2024-05-23,490,new-price,price,80.00,64.00
2024-05-23,485,new-price,price,75.00,60.00
2024-05-23,507,new-price,price,75.00,60.00
2024-05-23,486,new-price,price,70.00,56.00
2024-05-23,557,new-price,price,45.00,36.00
2024-05-23,455,new-price,price,75.00,60.00
2024-05-23,484,new-price,price,42.00,33.60
2024-05-23,493,new-price,price,90.00,72.00
