date,product_id,type,attr,from,to
2025-11-06,1151,new,farah_product_id,15418061619587,
2025-11-06,1152,new,farah_product_id,15418061291907,
2025-11-06,1153,new,farah_product_id,15418060964227,
2025-11-06,1154,new,farah_product_id,15418060931459,
2025-11-06,1155,new,farah_product_id,15418060898691,
2025-11-06,1156,new,farah_product_id,15418072564099,
2025-11-06,1157,new,farah_product_id,15418061783427,
2025-11-06,1151,new-price,price,,70.00
2025-11-06,1152,new-price,price,,85.00
2025-11-06,1153,new-price,price,,70.00
2025-11-06,1154,new-price,price,,60.00
2025-11-06,1155,new-price,price,,60.00
2025-11-06,1156,new-price,price,,95.00
2025-11-06,1157,new-price,price,,60.00
