date,product_id,type,attr,from,to
2024-01-23,179,change,rrp,19.99,19.99
2024-01-23,184,change,rrp,34.99,34.99
2024-01-23,289,change,rrp,59.95,59.95
2024-01-23,290,change,rrp,59.95,59.95
2024-01-23,245,change,rrp,34.99,34.99
2024-01-23,271,change,name,Olmes Casual Fit Long Sleeve Zipped Overshirt In Olive Green,Olmes Casual Fit Long Sleeve Zipped Overshirt In True Navy
2024-01-23,311,change,rrp,34.99,34.99
2024-01-23,389,change,rrp,29.99,29.99
2024-01-23,391,change,rrp,34.99,34.99
2024-01-23,179,change,rrp,19.99,19.99
2024-01-23,184,change,rrp,34.99,34.99

