date,product_id,type,attr,from,to
2024-11-14,728,change,rrp,50.00,55
2024-11-14,837,new,farah_product_id,14681025839491,
2024-11-14,838,new,farah_product_id,14681026167171,
2024-11-14,839,new,farah_product_id,14681026658691,
2024-11-14,840,new,farah_product_id,14681026789763,
2024-11-14,86,change,name,Garda Regular Fit Quarter Zip Fleece Sweatshirt In True Navy,Garda Regular Fit Quarter Zip Fleece Sweatshirt In True Navy Blue
2024-11-14,86,change,description," 100% Recycled Polyester Regular Fit Extended Front Placket Elasticated Cuff And Hem Funnel Neck Contrast Detailing Branded Poppers Original Pip Branding Model Is 6'2"" And Wears Size M Machine Wash "," The Garda Regular Fit Quarter Zip Fleece Sweatshirt in True Navy Blue - crafted from 100% recycled polyester - combines comfort with sustainability. Designed in a regular fit with a funnel neck and extended front placket, this fleece is perfect for layering over your favourite Farah tees and shirts for those colder days. Featuring elasticated cuffs and hem, contrast burnt orange detailing and branded poppers, it adds a stylish touch to any casual look. Finished with original pip branding – it’s the perfect combination of style and function for any fall wardrobe. 100% Recycled Polyester Regular Fit Extended Front Placket Elasticated Cuff And Hem Funnel Neck Contrast Detailing Branded Poppers Original Pip Branding Model Is 6'2"" And Wears Size M Machine Wash "
2024-11-14,286,change,name,Chambers Casual Fit Long Sleeve Check Shirt In Cream,Chambers Casual Fit Long Sleeve Check Shirt In Beige
2024-11-14,286,change,description," 50% Cotton / 50% Organic Cotton Casual Fit Long Sleeve Button Down Front Button Cuffs Curved Hem Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash "," The Chambers Casual Fit Long Sleeve Check Shirt in Beige is crafted from a blend of 50% cotton and 50% organic cotton for maximum comfort and a relaxed feel for everyday wear. Its light blue, beige and brown check shades throughout make it a staple for regular outings, fits almost every wardrobe and grants you the versatility to pair it with shirts of similar and contrasting colours. Featuring a button-down front, long sleeves with button cuffs, and a curved hem, this lightweight shirt combines classic style with versatility for any wardrobe. Our embroidered gold 'F' branding adds a touch of our signature detail. 50% Cotton / 50% Organic Cotton Casual Fit Long Sleeve Button Down Front Button Cuffs Curved Hem Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash "
2024-11-14,841,new,farah_product_id,7615535153251,
2024-11-14,606,change,description," 100% Organic Cotton Casual Fit Short Sleeve Model Model Is 6'2"" And Wears Size M Button Down Collar Machine Wash Embroidered Farah Logo Show Less "," The Edson Short Sleeve Button Down Shirt in True Navy brings together classic style with sustainability in mind. Crafted from 100% organic cotton for breathable comfort, it’s constructed with a casual fit with a smart button-down collar. Designed to be worn alone as a statement piece, or layered with one of our fleeces and jackets, the Edson Button Down shirt with white and blue stripes is the perfect accompaniment to any wardrobe. Featuring an embroidered Farah logo on the chest, it adds a subtle touch of our brand’s heritage to any outfit. If timeless style is what you’re after – the Edson Short Sleeve shirt will appeal. 100% Organic Cotton Casual Fit Short Sleeve Model Model Is 6'2"" And Wears Size M Button Down Collar Machine Wash Embroidered Farah Logo Show Less "
2024-11-14,449,change,description," Made from 100% organic cotton, the Blond Farah Logo Print T-Shirt offers both style and sustainability. Designed with a relaxed fit and short sleeves, it features a printed Farah logo on the chest and a 'NICE AND RIPE' abstract graphic printed on the back. 100% Organic Cotton Relaxed Fit Short Sleeve Printed Farah Logo On Chest Printed Graphic On Back Machine Wash "," Made purely from 100% organic cotton, the Blond Farah Logo Print T-Shirt offers both style, simplicity and sustainability. Our white Blond T-Shirts are designed with a relaxed fit and short sleeves, features a printed Farah logo on the chest and a 'NICE AND RIPE' abstract graphic printed on the back. Our eco-friendly, relaxed-fit Blond Farah Logo White tee can also be worn under our fleece sweatshirts for colder days, under our casual check shirts and light jackets, or alone to keep cool during the warmer months and to show off the blond graphic tee in all its glory. 100% Organic Cotton Relaxed Fit Model Is 6'2"" And Wears Size M Short Sleeve Printed Farah Logo On Chest Printed Graphic On Back Machine Wash at 30°C or lower on a gentle cycle "
2024-11-14,728,new-price,price,50.00,55.00
2024-11-14,837,new-price,price,,85.00
2024-11-14,838,new-price,price,,85.00
2024-11-14,839,new-price,price,,65.00
2024-11-14,840,new-price,price,,70.00
2024-11-14,779,new-price,price,110.00,45.00
2024-11-14,841,new-price,price,,48.00
