date,product_id,type,attr,from,to
2024-04-17,594,change,rrp,,80
2024-04-17,594,change,description, 98% Organic Cotton / 2% Elastane Slim Fit Long Sleeve Machine Wash , 98% Organic Cotton / 2% Elastane Slim Fit Long Sleeve Check Pattern Button Fastening Button Down Collar Embroidered Farah Logo Model Is 6'2 And Wears Size Medium Machine Wash 
2024-04-17,592,change,rrp,,45
2024-04-17,593,change,name,Marine Long Sleeve Rugby Polo Shirt In True Navy,Marine Long Sleeve Rugby Shirt In True Navy
2024-04-17,593,change,rrp,,90
2024-04-17,593,change,description, 100% Cotton Regular Fit Long Sleeve Machine Wash , 100% Cotton Regular Fit Long Sleeve Embroidered Farah Logo Model Is 6'2 And Wears Size Medium Machine Wash 
2024-04-17,595,change,rrp,,75
2024-04-17,595,change,description," 100% Organic Cotton Slim Fit Hooded Model Is 6'2"" And Wears Size Medium Machine Wash "," 100% Organic Cotton Slim Fit Drawstring Hood Kangaroo Pocket Ribbed Cuffs And Hem Embroidered Farah Logo Model Is 6'2"" And Wears Size Medium Machine Wash "
2024-04-17,595,change,slug,zain-organic-cotton-hoodie-multi-colored-f4ksb074gp-972,zain-organic-cotton-hoodie-blue-f4ksb074gp-972
2024-04-17,594,new-price,price,80.00,40.00
2024-04-17,592,new-price,price,45.00,22.00
2024-04-17,593,new-price,price,90.00,45.00
2024-04-17,595,new-price,price,75.00,52.00
