date,product_id,type,attr,from,to
2026-01-23,1176,change,description," Description Made from 100% organic cotton, you’re guaranteed to feel as good as you look when you put on our Stacy tee. The regular fit with short sleeves combines comfort with functionality, without compromising style. It’s the details that make this a must-have piece; the jersey fabrication, the set-in collar, the twin needle finish to the cuff and hem, and the mitred stitch patch pocket on the chest. All finished off with iconic Farah tab branding. Short Sleeve Box Fit. Designed With A Relaxed Fit And Minimal Tapering For A Modern, Casual Style. Jersey Fabrication For Soft, Breathable Comfort Heavier Weight Cotton For A Premium Feel Set-In Collar Twin Needle Finish To Cuffs And Hem Mitered Stitch Patch Pocket On The Chest Iconic Farah Tab Branding Fit Box Composition And Care 100% Organic Cotton Machine Wash "," Description Made from 100% organic cotton, you’re guaranteed to feel as good as you look when you put on our Stacy tee. The regular fit with short sleeves combines comfort with functionality, without compromising style. It’s the details that make this a must-have piece; the jersey fabrication, the set-in collar, the twin needle finish to the cuff and hem, and the mitered stitch patch pocket on the chest. All finished off with iconic Farah tab branding. Short Sleeve Heavier Weight Cotton For A Premium Feel Set-In Collar Twin Needle Finish To Cuffs And Hem Mitered Stitch Patch Pocket On The Chest Iconic Farah Tab Branding Fit Box Fit Designed With A Relaxed Fit And Minimal Tapering For A Modern, Casual Style. Composition And Care 100% Organic Cotton Jersey Fabrication For Soft, Breathable Comfort Machine Wash "
2026-01-23,1192,change,description," Description Made from 100% organic cotton, you’re guaranteed to feel as good as you look when you put on our Stacy tee. The regular fit with short sleeves combines comfort with functionality, without compromising style. It’s the details that make this a must-have piece; the jersey fabrication, the set-in collar, the twin needle finish to the cuff and hem, and the mitred stitch patch pocket on the chest. All finished off with iconic Farah tab branding. Short Sleeve Box Fit. Designed With A Relaxed Fit And Minimal Tapering For A Modern, Casual Style. Jersey Fabrication For Soft, Breathable Comfort Heavier Weight Cotton For A Premium Feel Set-In Collar Twin Needle Finish To Cuffs And Hem Mitered Stitch Patch Pocket On The Chest Iconic Farah Tab Branding Fit Box Composition And Care 100% Organic Cotton Machine Wash "," Description Made from 100% organic cotton, you’re guaranteed to feel as good as you look when you put on our Stacy tee. The regular fit with short sleeves combines comfort with functionality, without compromising style. It’s the details that make this a must-have piece; the jersey fabrication, the set-in collar, the twin needle finish to the cuff and hem, and the mitered stitch patch pocket on the chest. All finished off with iconic Farah tab branding. Short Sleeve Heavier Weight Cotton For A Premium Feel Set-In Collar Twin Needle Finish To Cuffs And Hem Mitered Stitch Patch Pocket On The Chest Iconic Farah Tab Branding Fit Box Fit Designed With A Relaxed Fit And Minimal Tapering For A Modern, Casual Style. Composition And Care 100% Organic Cotton Jersey Fabrication For Soft, Breathable Comfort Machine Wash "
2026-01-23,1196,change,description," Description Made from 100% organic cotton, you’re guaranteed to feel as good as you look when you put on our Stacy tee. The regular fit with short sleeves combines comfort with functionality, without compromising style. It’s the details that make this a must-have piece; the jersey fabrication, the set-in collar, the twin needle finish to the cuff and hem, and the mitred stitch patch pocket on the chest. All finished off with iconic Farah tab branding. Short Sleeve Box Fit. Designed With A Relaxed Fit And Minimal Tapering For A Modern, Casual Style. Jersey Fabrication For Soft, Breathable Comfort Heavier Weight Cotton For A Premium Feel Set-In Collar Twin Needle Finish To Cuffs And Hem Mitered Stitch Patch Pocket On The Chest Iconic Farah Tab Branding Fit Box Composition And Care 100% Organic Cotton Machine Wash "," Description Made from 100% organic cotton, you’re guaranteed to feel as good as you look when you put on our Stacy tee. The regular fit with short sleeves combines comfort with functionality, without compromising style. It’s the details that make this a must-have piece; the jersey fabrication, the set-in collar, the twin needle finish to the cuff and hem, and the mitered stitch patch pocket on the chest. All finished off with iconic Farah tab branding. Short Sleeve Heavier Weight Cotton For A Premium Feel Set-In Collar Twin Needle Finish To Cuffs And Hem Mitered Stitch Patch Pocket On The Chest Iconic Farah Tab Branding Fit Box Fit Designed With A Relaxed Fit And Minimal Tapering For A Modern, Casual Style. Composition And Care 100% Organic Cotton Jersey Fabrication For Soft, Breathable Comfort Machine Wash "
2026-01-23,1015,reactivated,end_date,2025-12-15,
2026-01-23,1015,change,farah_published_date,2025-12-11,2026-01-22
2026-01-23,1108,reactivated,end_date,2026-01-19,
2026-01-23,1108,change,farah_published_date,2026-01-15,2026-01-22
2026-01-23,1203,change,description," Description Your basic pieces should be anything but. Our Danny tee is made from 100% organic cotton, soft against your skin and highly breathable. The regular fit and short sleeves make it the perfect accompaniment for any outfit; wear with jeans or chinos or layer a jumper on top when there’s a chill in the air. Look closer and you’ll notice those classic Farah details you’ve come to expect, including a set in ribbed collar and twin needle finishes to the cuffs and hem. And, of course, the embroidered golf F branding on the chest. Short Sleeve Regular Fit. Designed To Sit Neither Too Tight Or Too Baggy, Offering Everyday Style And Comfort. Jersey Fabrication For Soft, Breathable Comfort Set In Ribbed Collar Twin Needle Finish To Cuffs And Hem Embroidered Gold F Fit Regular Fit Composition And Care 100% Organic Cotton Machine Wash "," Description A cornerstone of the modern wardrobe, the classic Danny T-Shirt from Farah is an undeniable essential. It's crafted from a premium, soft-touch cotton jersey that provides exceptional comfort and a quality feel for all-day wear. Designed with a versatile regular fit, it creates a clean, timeless silhouette whether worn as a standalone piece or as a base layer. The classic crew neck and clean-cut short sleeves make it a truly reliable staple, finished with the iconic embroidered Farah 'F' logo on the chest. Short Sleeve Set In Ribbed Collar Twin Needle Finish To Cuffs And Hem Embroidered Gold F Fit Regular Fit Designed To Sit Neither Too Tight Or Too Baggy, Offering Everyday Style And Comfort. Composition And Care 100% Organic Cotton Jersey Fabrication For Soft, Breathable Comfort Machine Wash "
2026-01-23,1225,change,name,Stoker Jaquard Button Front Polo Shirt In Yale,Stoker Jacquard Button Front Polo Shirt In Yale
2026-01-23,1231,change,description," Description A classic addition to your wardrobe, our Castel T-shirt offers timeless style and comfort. This short-sleeve t-shirt features a versatile horizontal stripe design that's perfect for everyday wear. It includes a comfortable crew neck and a small, embroidered Farah logo on the chest, adding a subtle touch of branding. Short Sleeve Premium Organic Cotton Jersey Fabrication Engineered Stripe Design Set-In Collar Twin Needle Finish To Cuffs And Hem Embroidered Gold F Fit Regular Fit Composition And Care 100% Organic Cotton Machine Wash "," Description A classic addition to your wardrobe, our Castle T-shirt offers timeless style and comfort. This short-sleeve t-shirt features a versatile horizontal stripe design that's perfect for everyday wear. It includes a comfortable crew neck and a small, embroidered Farah logo on the chest, adding a subtle touch of branding. Short Sleeve Engineered Stripe Design Set-In Collar Twin Needle Finish To Cuffs And Hem Embroidered Gold F Fit Regular Fit Designed to sit neither too tight or too baggy, offering everyday style and comfort. Composition And Care 100% Organic Cotton Premium Organic Cotton Jersey Fabrication Machine Wash "
