date,product_id,type,attr,from,to
2024-12-05,738,new-price,price,22.00,32.00
2024-12-05,731,new-price,price,48.00,60.00
2024-12-05,694,new-price,price,77.00,110.00
2024-12-05,717,new-price,price,56.00,80.00
2024-12-05,732,new-price,price,48.00,60.00
2024-12-05,739,new-price,price,84.00,120.00
2024-12-05,723,new-price,price,22.00,32.00
2024-12-05,730,new-price,price,59.00,85.00
2024-12-05,813,new-price,price,63.00,90.00
2024-12-05,724,new-price,price,66.00,95.00
2024-12-05,736,new-price,price,48.00,60.00
2024-12-05,300,new-price,price,25.00,32.00
2024-12-05,680,new-price,price,52.00,75.00
2024-12-05,304,new-price,price,60.00,75.00
2024-12-05,735,new-price,price,48.00,60.00
2024-12-05,683,new-price,price,70.00,100.00
2024-12-05,298,new-price,price,25.00,32.00
2024-12-05,721,new-price,price,59.00,85.00
2024-12-05,772,new-price,price,56.00,70.00
2024-12-05,701,new-price,price,29.00,42.00
2024-12-05,247,new-price,price,52.00,75.00
2024-12-05,696,new-price,price,59.00,85.00
2024-12-05,733,new-price,price,48.00,60.00
2024-12-05,256,new-price,price,60.00,75.00
2024-12-05,762,new-price,price,52.00,75.00
2024-12-05,681,new-price,price,52.00,75.00
2024-12-05,810,new-price,price,84.00,120.00
2024-12-05,761,new-price,price,60.00,75.00
2024-12-05,299,new-price,price,25.00,32.00
2024-12-05,814,new-price,price,52.00,75.00
2024-12-05,818,new-price,price,56.00,80.00
2024-12-05,690,new-price,price,52.00,75.00
2024-12-05,670,new-price,price,31.00,45.00
2024-12-05,692,new-price,price,63.00,90.00
2024-12-05,407,new-price,price,44.00,55.00
2024-12-05,548,new-price,price,52.00,65.00
2024-12-05,677,new-price,price,49.00,70.00
2024-12-05,402,new-price,price,52.00,65.00
2024-12-05,841,new-price,price,33.00,48.00
2024-12-05,729,new-price,price,59.00,85.00
2024-12-05,819,new-price,price,56.00,80.00
2024-12-05,263,new-price,price,52.00,65.00
2024-12-05,50,new-price,price,49.00,70.00
2024-12-05,673,new-price,price,31.00,45.00
2024-12-05,529,new-price,price,45.00,65.00
2024-12-05,241,new-price,price,22.00,32.00
2024-12-05,544,new-price,price,52.00,65.00
2024-12-05,458,new-price,price,52.00,65.00
2024-12-05,689,new-price,price,56.00,80.00
2024-12-05,751,new-price,price,52.00,75.00
2024-12-05,811,new-price,price,66.00,95.00
2024-12-05,693,new-price,price,33.00,48.00
2024-12-05,81,new-price,price,60.00,75.00
2024-12-05,725,new-price,price,52.00,75.00
2024-12-05,741,new-price,price,42.00,60.00
2024-12-05,745,new-price,price,59.00,85.00
2024-12-05,719,new-price,price,56.00,80.00
2024-12-05,758,new-price,price,60.00,75.00
2024-12-05,687,new-price,price,45.00,65.00
2024-12-05,699,new-price,price,63.00,90.00
2024-12-05,260,new-price,price,64.00,80.00
2024-12-05,817,new-price,price,60.00,75.00
2024-12-05,747,new-price,price,59.00,85.00
2024-12-05,808,new-price,price,49.00,70.00
2024-12-05,312,new-price,price,64.00,80.00
2024-12-05,675,new-price,price,42.00,60.00
2024-12-05,691,new-price,price,63.00,90.00
2024-12-05,705,new-price,price,63.00,90.00
2024-12-05,715,new-price,price,52.00,75.00
2024-12-05,746,new-price,price,59.00,85.00
2024-12-05,722,new-price,price,38.00,55.00
2024-12-05,264,new-price,price,60.00,75.00
2024-12-05,58,new-price,price,84.00,120.00
2024-12-05,661,new-price,price,52.00,75.00
2024-12-05,771,new-price,price,56.00,70.00
2024-12-05,64,new-price,price,45.00,65.00
2024-12-05,54,new-price,price,49.00,70.00
2024-12-05,259,new-price,price,38.00,55.00
2024-12-05,80,new-price,price,42.00,60.00
2024-12-05,253,new-price,price,42.00,60.00
2024-12-05,768,new-price,price,60.00,75.00
2024-12-05,546,new-price,price,26.00,38.00
2024-12-05,487,new-price,price,56.00,80.00
2024-12-05,799,new-price,price,7.00,10.00
2024-12-05,806,new-price,price,38.00,55.00
2024-12-05,798,new-price,price,42.00,60.00
2024-12-05,488,new-price,price,56.00,80.00
2024-12-05,411,new-price,price,42.00,60.00
2024-12-05,760,new-price,price,52.00,75.00
2024-12-05,740,new-price,price,48.00,60.00
2024-12-05,672,new-price,price,33.00,48.00
2024-12-05,679,new-price,price,52.00,75.00
2024-12-05,678,new-price,price,52.00,75.00
2024-12-05,767,new-price,price,56.00,70.00
2024-12-05,669,new-price,price,33.00,48.00
2024-12-05,727,new-price,price,52.00,75.00
2024-12-05,697,new-price,price,59.00,85.00
2024-12-05,704,new-price,price,22.00,32.00
2024-12-05,770,new-price,price,56.00,70.00
2024-12-05,720,new-price,price,84.00,120.00
2024-12-05,248,new-price,price,60.00,75.00
2024-12-05,302,new-price,price,60.00,75.00
2024-12-05,698,new-price,price,63.00,90.00
2024-12-05,749,new-price,price,52.00,75.00
2024-12-05,757,new-price,price,60.00,75.00
2024-12-05,718,new-price,price,56.00,80.00
2024-12-05,310,new-price,price,38.00,55.00
2024-12-05,744,new-price,price,59.00,85.00
2024-12-05,685,new-price,price,70.00,100.00
2024-12-05,305,new-price,price,60.00,75.00
2024-12-05,250,new-price,price,52.00,75.00
2024-12-05,307,new-price,price,52.00,75.00
2024-12-05,668,new-price,price,49.00,70.00
2024-12-05,759,new-price,price,60.00,75.00
2024-12-05,309,new-price,price,22.00,32.00
2024-12-05,532,new-price,price,56.00,80.00
2024-12-05,531,new-price,price,56.00,80.00
2024-12-05,671,new-price,price,59.00,85.00
2024-12-05,737,new-price,price,48.00,60.00
2024-12-05,385,new-price,price,38.00,55.00
2024-12-05,728,new-price,price,38.00,55.00
