date,product_id,type,attr,from,to
2024-04-11,270,change,rrp,70.00,75
2024-04-11,403,change,rrp,75.00,90
2024-04-11,266,change,rrp,75.00,80
2024-04-11,106,change,rrp,145.00,120
2024-04-11,141,change,rrp,75.00,80
2024-04-11,399,change,rrp,65.00,75
2024-04-11,262,change,rrp,65.00,75
2024-04-11,335,change,name,Anderson Twill Cotton Trouser In True Navy,Greenport Twill Cotton Trouser In True Navy
2024-04-11,218,change,rrp,65.00,75
2024-04-11,88,change,rrp,75.00,90
2024-04-11,270,new-price,price,35.00,37.00
2024-04-11,403,new-price,price,75.00,63.00
2024-04-11,181,new-price,price,40.00,32.00
2024-04-11,164,new-price,price,24.00,30.00
2024-04-11,243,new-price,price,75.00,37.00
2024-04-11,571,new-price,price,39.00,32.00
2024-04-11,266,new-price,price,37.50,40.00
2024-04-11,106,new-price,price,72.50,60.00
2024-04-11,141,new-price,price,52.50,40.00
2024-04-11,399,new-price,price,65.00,52.00
2024-04-11,262,new-price,price,65.00,52.00
2024-04-11,569,new-price,price,42.00,35.00
2024-04-11,92,new-price,price,63.00,45.00
2024-04-11,329,new-price,price,77.00,55.00
2024-04-11,334,new-price,price,72.00,60.00
2024-04-11,332,new-price,price,54.00,45.00
2024-04-11,325,new-price,price,91.00,65.00
2024-04-11,401,new-price,price,22.00,19.00
2024-04-11,317,new-price,price,25.00,21.00
2024-04-11,66,new-price,price,52.00,45.00
2024-04-11,520,new-price,price,29.00,25.00
2024-04-11,339,new-price,price,12.50,10.00
2024-04-11,404,new-price,price,52.00,45.00
2024-04-11,327,new-price,price,52.00,45.00
2024-04-11,394,new-price,price,45.00,39.00
2024-04-11,255,new-price,price,38.00,33.00
2024-04-11,70,new-price,price,52.00,45.00
2024-04-11,396,new-price,price,22.00,19.00
2024-04-11,313,new-price,price,45.00,39.00
2024-04-11,318,new-price,price,42.00,35.00
2024-04-11,328,new-price,price,42.00,36.00
2024-04-11,320,new-price,price,42.00,35.00
2024-04-11,218,new-price,price,32.50,37.00
2024-04-11,261,new-price,price,65.00,32.00
2024-04-11,530,new-price,price,45.00,39.00
2024-04-11,326,new-price,price,66.00,55.00
2024-04-11,323,new-price,price,25.00,21.00
2024-04-11,316,new-price,price,57.00,47.00
2024-04-11,314,new-price,price,48.00,40.00
2024-04-11,321,new-price,price,63.00,45.00
2024-04-11,331,new-price,price,63.00,45.00
2024-04-11,71,new-price,price,56.00,48.00
2024-04-11,333,new-price,price,60.00,50.00
2024-04-11,67,new-price,price,56.00,40.00
2024-04-11,324,new-price,price,25.00,21.00
2024-04-11,330,new-price,price,72.00,60.00
2024-04-11,322,new-price,price,42.00,35.00
2024-04-11,88,new-price,price,85.00,45.00
