date,product_id,type,attr,from,to
2024-07-11,514,new-price,price,66.00,47.00
2024-07-11,553,new-price,price,28.00,20.00
2024-07-11,561,new-price,price,29.00,20.00
2024-07-11,484,new-price,price,29.00,21.00
2024-07-11,398,new-price,price,33.00,24.00
2024-07-11,483,new-price,price,29.00,24.00
2024-07-11,562,new-price,price,28.00,20.00
2024-07-11,589,new-price,price,45.00,32.00
2024-07-11,551,new-price,price,33.00,22.00
2024-07-11,430,new-price,price,49.00,35.00
2024-07-11,558,new-price,price,40.00,20.00
2024-07-11,482,new-price,price,29.00,21.00
