date,product_id,type,attr,from,to
2024-10-10,115,reactivated,end_date,2024-08-29,
2024-10-10,115,change,description," 100% Organic Cotton Slim Fit Long Sleeve Button Down Front Button Cuffs Oxford Weave Curved Hem Embroidered Golf F Branding Model Is 6'2"" And Wears Size Medium Machine Wash Shop The Organic Collection Here "," The Farah Brewer Oxford shirt is an essential, modern menswear classic. Expertly crafted from 100% organic cotton, the Brewer Oxford shirt boasts a button-down collar, long sleeves, and a curved hem for a stylish, must-have wardrobe staple. The Oxford weave provides a classic feel with added durability, while the signature gold Farah logo provides the perfect finishing touch. 100% Organic Cotton Slim Fit Long Sleeve Premium Organic Cotton Woven Oxford Fabrication Button Down Collar Constructed Working Cuffs Traditional Cut and Sew Button Placket Farah Branded Button Fastenings Curved Hem Embroidered Golf F Branding Model Is 6'2"" And Wears Size Medium Machine Wash Shop The Organic Collection Here "
2024-10-10,325,reactivated,end_date,2024-08-29,
2024-10-10,325,change,product_type,Jumpers,Cardigans
2024-10-10,133,reactivated,end_date,2024-08-29,
2024-10-10,386,reactivated,end_date,2024-08-29,
2024-10-10,386,change,rrp,70.00,75
2024-10-10,474,reactivated,end_date,2024-08-29,
2024-10-10,286,reactivated,end_date,2024-08-29,
2024-10-10,564,reactivated,end_date,2024-08-29,
2024-10-10,10,reactivated,end_date,2024-08-29,
2024-10-10,527,reactivated,end_date,2024-08-29,
2024-10-10,438,reactivated,end_date,2024-08-29,
2024-10-10,335,reactivated,end_date,2024-08-29,
2024-10-10,562,reactivated,end_date,2024-08-28,
2024-10-10,562,change,farah_published_date,2024-03-07,2024-08-30
2024-10-10,430,reactivated,end_date,2024-08-29,
2024-10-10,32,reactivated,end_date,2024-08-29,
2024-10-10,378,reactivated,end_date,2024-08-29,
2024-10-10,233,reactivated,end_date,2024-08-29,
2024-10-10,233,change,rrp,135.00,75
2024-10-10,297,reactivated,end_date,2024-08-29,
2024-10-10,483,reactivated,end_date,2024-08-29,
2024-10-10,483,change,name,Stacy Regular Fit Chest Pocket T-Shirt In Croft Green,Stacy Regular Fit Pocket T-Shirt In Croft Green
2024-10-10,483,change,description," Crafted from 100% organic cotton, the Stacy Regular Fit T-Shirt offers a comfortable and sustainable choice for your wardrobe. Short sleeves and a chest pocket with iconic Farah tab add individuality to its regular fit design. 100% Organic Cotton Regular Fit Short Sleeve Chest Pocket Farah Tab On Chest Pocket Machine Wash "," 100% Organic Cotton Regular Fit Short Sleeve Premium Heavyweight Organic Cotton Jersey Fabrication Set-In Collar Twin Needle Finish To Cuffs And Hem Mitred Stitch Patch Pocket On The Chest Iconic Farah Tab Branding Model Is 6'2"" And Wears Size Medium Machine Wash "
2024-10-10,585,reactivated,end_date,2024-08-29,
2024-10-10,492,reactivated,end_date,2024-08-29,
2024-10-10,499,reactivated,end_date,2024-08-29,
2024-10-10,655,reactivated,end_date,2024-08-29,
2024-10-10,232,reactivated,end_date,2024-08-29,
2024-10-10,232,change,name,Leckie Relaxed Fit Long Sleeve Overshirt In Vintage Green Farah GWQ,Leckie Relaxed Fit Long Sleeve Overshirt In Vintage Green
2024-10-10,442,reactivated,end_date,2024-08-29,
2024-10-10,370,reactivated,end_date,2024-08-29,
2024-10-10,225,reactivated,end_date,2024-08-29,
2024-10-10,428,reactivated,end_date,2024-08-29,
2024-10-10,589,reactivated,end_date,2024-08-29,
2024-10-10,445,reactivated,end_date,2024-08-29,
2024-10-10,473,reactivated,end_date,2024-08-29,
2024-10-10,473,change,description," Expertly crafted from organic cotton, th is polo shirt offers a slim fit and soft pique fabrication for a classic, comfortable look. With a three button placket and embroidered Farah logo, this polo is both stylish and sustainable. 100% Organic Cotton Slim Fit Short Sleeve Three Button Placket Pique Fabrication Embroidered Farah Logo Machine Wash "," A timeless piece that is anything but basic, the Farah Blanes is a slim-fit, short-sleeved polo shirt that features classic Farah design details including a three-button placket, piqué fabrication, and ribbed collar and cuffs. Made from 100% organic cotton, the short-sleeve shirt comes with our signature gold Farah logo on the left chest. 100% Organic Cotton Slim Fit Short Sleeve Premium Organic Cotton Pique Fabrication Ribbed Collar And Cuff 3 Button Grown on Placket Twin Needle Finish To Hem Embroidered Golf F Branding Model Is 6'2"" And Wears Size Medium Machine Wash Shop The Organic Collection Here "
2024-10-10,558,reactivated,end_date,2024-08-29,
2024-10-10,196,reactivated,end_date,2024-08-29,
2024-10-10,496,reactivated,end_date,2024-08-29,
2024-10-10,494,reactivated,end_date,2024-08-29,
2024-10-10,73,reactivated,end_date,2024-08-09,
2024-10-10,73,change,name,Birchall Slim Fit Crew Neck Jumper In True Navy,Birchall Crew Neck Lambswool Sweater In True Navy
2024-10-10,73,change,description," 100% Wool Slim Fit Crew Neck Deep Ribbed Neckline, Cuffs And Hem Compact Tension Knit Embroidered Farah Logo Model Is 6'2"" And Wears Size Medium Machine Wash "," 100% Wool Slim Fit Crew Neck Premium 100% Lambswool Fabrication 7 Gauge Flatknit Construction Knitted Rib Cuffs, Collar And Hem Embroidered Golf F Branding Model Is 6'2"" And Wears Size Medium Machine Wash Made With Responsibly Sourced Wool "
2024-10-10,73,change,farah_published_date,2023-07-08,2024-09-18
2024-10-10,432,reactivated,end_date,2024-08-29,
