date,product_id,type,attr,from,to
2026-09-24,89,reactivated,end_date,2025-07-18,
2026-09-24,89,change,description," 100% Merino Wool Slim Fit Premium Fabrication That's Made In Italy 12 Gauge Flatknit Construction Quarter Zip Knitted Rib Cuffs, Neck And Hem Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash "," Description Elevate your layering game with the Farah Redchurch Merino Wool 1/4 Zip Sweater. This refined knit delivers luxurious comfort, lightweight warmth, and a smart aesthetic perfect for any occasion. It's an indispensable piece for trans-seasonal wear and cooler days; wear it on its own for a refined look, or layer it over a collared shirt for smart-casual appeal. It's also perfect under a jacket or coat for added warmth. Premium Fabrication That's Made In Italy Quarter Zip Knitted Rib Cuffs, Neck And Hem Embroidered Gold F Fit Slim Fit Designed To Fit Closer To The Body Offering A Modern, Tailored Silhouette. Composition And Care 100% Merino Wool 12 Gauge Flat Knit Construction Machine Wash "
2026-09-24,89,change,rrp,100.00,95
2026-09-24,89,change,farah_published_date,2024-12-17,2026-09-23
2026-09-24,1429,new,farah_product_id,16229125587331,
2026-09-24,1430,new,farah_product_id,16229126308227,
2026-09-24,1189,new-price,price,42.00,36.00
2026-09-24,89,new-price,price,50.00,95.00
2026-09-24,1429,new-price,price,,95.00
2026-09-24,1430,new-price,price,,95.00
2026-09-24,1257,new-price,price,28.00,24.00
2026-09-24,1253,new-price,price,28.00,24.00
2026-09-24,1256,new-price,price,28.00,24.00
2026-09-24,1241,new-price,price,48.00,40.00
2026-09-24,1203,new-price,price,21.00,18.00
