date,product_id,type,attr,from,to
2024-08-29,692,change,description," 100% Organic Cotton Regular Fit Crew Neck 100% Premium Organic Cotton Fabrication, In 3 Gauge Chunky Fisherman Stitch Construction Double Bound Knitted Rib Mock Neck Collar Construction With Knitted Rib Cuffs &amp; Hem Embroidered Farah Logo Model Is 6'1"" And Wears Size Medium Machine Wash "," 100% Premium Organic Cotton Fabrication, in 3 Gauge Chunky Fisherman Stitch Construction. Double Bound Knitted Rib Mock Neck Collar Construction with Knitted Rib Cuffs &amp; Hem. 100% Organic Cotton Regular Fit Crew Neck Embroidered Farah Logo Model Is 6'1"" And Wears Size Medium Machine Wash "
2024-08-29,693,change,name,Burt Chest Pocket T-Shirt In Charcoal,Burt Chest Pocket Organic Cotton T-Shirt In Charcoal
2024-08-29,704,change,description," 100% Organic Cotton Regular Fit Premium Organic Cotton Fabrication, Set in Rib Collar, Twin Needle finish to hem &amp; Cuffs Short Sleeve Embroidered Farah Logo Machine Wash "," Premium Organic Cotton Fabrication, Set in Rib Collar, Twin Needle finish to hem &amp; Cuffs. 100% Organic Cotton Regular Fit Short Sleeve Embroidered Farah Logo Machine Wash "
2024-08-29,694,change,description," 72% Polyester / 11% Acrylic / 11% Wool / 4% Polyamide / 1% Cotton / 1% Viscose Relaxed Fit Long Sleeve Heavyweight Wool-Blend Herringbone Fabrication Non-Button Down Collar Constructed Working Cuffs French Placket Construction, With Tortoishell Look Button Fastenings Taped Side-Splits &amp; A Patch Chest Pocket Signed Of With Farah Iconic Tab Branding Model Is 6'2"" And Wears Size Medium Professionally Clean Only "," Heavyweight Wool-Blend Herringbone Fabrication. Non-Button Down Collar, Constructed Working Cuffs. French Placket Construction, with Tortoishell Look Button Fastenings. Taped Side-Splits &amp; A Patch Chest Pocket. Signed of with Farah Iconic Tab Branding 72% Polyester / 11% Acrylic / 11% Wool / 4% Polyamide / 1% Cotton / 1% Viscose Relaxed Fit Long Sleeve Model Is 6'2"" And Wears Size Medium Professionally Clean Only "
2024-08-29,695,change,name,Groves Regular Fit T-Shirt In Dusk Blue,Groves Regular Fit Organic Cotton T-Shirt In Dusk Blue
2024-08-29,695,change,description," Premium Organic Cotton Fabrication, Bound Contrast Ringer Collar &amp; Cuffs. with Twin Needle finish to hem 100% Organic Cotton Regular Fit Short Sleeve Contrast Neck And Cuffs Ribbed Collar Embroidered Farah Logo Machine Wash "," Premium Organic Cotton Fabrication, Bound Contrast Ringer Collar &amp; Cuffs. with Twin Needle finish to hem. 100% Organic Cotton Regular Fit Short Sleeve Contrast Neck And Cuffs Ribbed Collar Embroidered Farah Logo Machine Wash "
2024-08-29,696,change,description," 100% Organic Cotton Slim Fit 100% Premium Organic Cotton Fabrication, In 7 Gauge Full Cardigan Stitch Construction Knitted Rib Cuffs &amp; Hem, With Flatknit Collar With 3 Button Knitted Placket Fastening Embroidered Farah Logo Model Is 6'1"" And Wears Size Medium Machine Wash "," 100% Premium Organic Cotton Fabrication, in 7 Gauge Full Cardigan Stitch Construction. Knitted Rib Cuffs &amp; Hem, with Flatknit Collar with 3 Button Knitted Placket Fastening. 100% Organic Cotton Slim Fit Embroidered Farah Logo Model Is 6'1"" And Wears Size Medium Machine Wash "
2024-08-29,697,change,description," 100% Organic Cotton Slim Fit 100% Premium Organic Cotton Fabrication, In 7 Gauge Full Cardigan Stitch Construction Knitted Rib Cuffs &amp; Hem, With Flatknit Collar With 3 Button Knitted Placket Fastening Embroidered Farah Logo Model Is 6'1"" And Wears Size Medium Machine Wash "," 100% Premium Organic Cotton Fabrication, in 7 Gauge Full Cardigan Stitch Construction. Knitted Rib Cuffs &amp; Hem, with Flatknit Collar with 3 Button Knitted Placket Fastening. 100% Organic Cotton Slim Fit Embroidered Farah Logo Model Is 6'1"" And Wears Size Medium Machine Wash "
2024-08-29,715,new,farah_product_id,7600744661091,
2024-08-29,716,new,farah_product_id,7600744693859,
