date,product_id,type,attr,from,to
2024-02-29,465,change,description," Three Pairs Per Pack For Smart Or Casual Occasions Embroidered Farah Logo 78% Cotton, 20% Elastane, 2% Elastane Size range UK 6-11 Machine Wash According To Instructions On Packacing Note: In The Interest Of Hygiene We Are Unable To Accept Returns Unless They Are In Original Unopened Packaging Or Faulty. ", 78% Cotton / 22% Elastane Three Pairs Per Pack For Smart Or Casual Occasions Embroidered Farah Logo Size range UK 6-11 Machine Wash According To Instructions On Packaging Note: In The Interest Of Hygiene We Are Unable To Accept Returns Unless They Are In Original Unopened Packaging Or Faulty. 
2024-02-29,36,change,product_type,Trousers,Sweatpants
2024-02-29,192,change,name,Reese Allover Print Six Panel Golf Cap In Black,Reese All Over Print Six Panel Golf Cap In Black
2024-02-29,397,change,description," 95% Cotton/ 5%Polyester/Elastane Mix Farah Branded Socks Three Pairs Per Pack Ankle Length Contrast Cuff, Heel And Toe One Size UK 6-11 "," 95% Cotton / 5% Polyester And Elastane Mix Farah Branded Socks Three Pairs Per Pack Ankle Length Contrast Cuff, Heel And Toe One Size UK 6-11 "
2024-02-29,245,change,name,"Elmer 3Pk Boxers In Black, White, Light Grey Marl","Elmer 3 Pack Boxers In Black, White, Light Grey Marl"
2024-02-29,245,change,description," 95% Cotton/ 5% Elastane, 3 Pairs Per Pack, Elastic Waistband ", 95% Cotton / 5% Elastane 3 Pairs Per Pack Elastic Waistband 
2024-02-29,311,change,name,"3 Pack Men'S Boxers In Navy, Red Chilli","3 Pack Boxers In Navy, Red Chilli"
2024-02-29,311,change,description, 95% Cotton/ 5% Elastane 3 Pairs Per Pack Elastic Waistband , 95% Cotton / 5% Elastane 3 Pairs Per Pack Elastic Waistband 
2024-02-29,252,change,description," 95% Cotton/ 5%Polyester/Elastane Mix Farah Branded Socks Three Pairs Per Pack Ankle Length Contrast Cuff, Heel And Toe One Size UK 6-11 "," 95% Cotton / 5% Polyester And Elastane Mix Farah Branded Socks Three Pairs Per Pack Ankle Length Contrast Cuff, Heel And Toe One Size UK 6-11 "
2024-02-29,28,change,description, Analogue Clock Gunmetal Metal Case With Black Satin Dial Date Function Genuine Tan Leather Strap Strap Width 20cm Strap Length 24.1cm Includes Farah Branded Presentation Box 2 Years Manufacturer's Warranty , Analogue Clock Gunmetal Metal Case With Satin Dial Date Function Genuine Tan Leather Strap Strap Width 20cm Strap Length 24.1cm Includes Farah Branded Presentation Box 2 Years Manufacturer's Warranty 
2024-02-29,25,change,description, Analogue Clock Titanium Colour Sandblast Plating with Black Satin Dial Black Silicone Strap Strap Width 2cm Strap Length 24.4cm Includes Farah Branded Presentation Box 2 Years Manufacturer's Warranty , Analogue Clock Titanium Colour Sandblast Plating with Satin Dial Black Silicone Strap Strap Width 2cm Strap Length 24.4cm Includes Farah Branded Presentation Box 2 Years Manufacturer's Warranty 
