date,product_id,type,attr,from,to
2024-02-16,51,change,name,Elm Slim Fit Organic Cotton Twill Chinos In True Navy,Elm Regular Slim Fit Organic Cotton Twill Chinos In True Navy
2024-02-16,491,new,farah_product_id,7002658078819,
2024-02-16,149,reactivated,end_date,2024-02-09,
2024-02-16,492,new,farah_product_id,7165586276451,
2024-02-16,41,change,name,Elm Regular Fit Stretch Jeans In Worn Indigo,Elm Regular Slim Fit Stretch Jeans In Worn Indigo
2024-02-16,216,change,name,Elm Regular Fit Stretch Jeans In Rinse Denim,Elm Regular Slim Fit Stretch Jeans In Rinse Denim
2024-02-16,182,change,name,Elm Regular Fit Cotton Hopsack Trousers In True Navy,Elm Regular Slim Fit Cotton Hopsack Trousers In True Navy
2024-02-16,493,new,farah_product_id,7165586341987,
2024-02-16,406,change,name,Elm Regular Fit Organic Cotton Twill Chinos In Black,Elm Regular Slim Fit Organic Cotton Twill Chinos In Black
2024-02-16,49,change,name,Elm Regular Fit Black Stretch Jeans In Black,Elm Regular Slim Fit Black Stretch Jeans In Black
2024-02-16,52,change,name,Elm Slim Fit Heavy Twill Cord Trousers In True Navy,Elm Regular Slim Fit Heavy Twill Cord Trousers In True Navy
2024-02-16,57,change,name,Elm Regular Fit Organic Cotton Twill Chinos In Beige,Elm Regular Slim Fit Organic Cotton Twill Chinos In Beige
2024-02-16,491,new-price,price,,65.00
2024-02-16,492,new-price,price,,90.00
2024-02-16,493,new-price,price,,90.00
