date,product_id,type,attr,from,to
2026-09-10,1193,change,description," Description Short Sleeve Revere Collar All Over Checker Print Straight Hem Embroidered Gold F Fit Casual Fit Designed With A Looser Fit For A Modern, Casual Style. Composition And Care 100% Organic Cotton Dobby Fabrication For Added Texture Machine Wash "," Description Short Sleeve Revere Collar All Over Checker Print Straight Hem Embroidered Gold F Fit Regular Fit Designed With A Looser Fit For A Modern, Casual Style. Composition And Care 100% Organic Cotton Dobby Fabrication For Added Texture Machine Wash "
2026-09-10,1182,change,description," Description Short Sleeve Revere Collar All Over Checker Print Straight Hem Embroidered Gold F Fit Casual Fit Designed With A Looser Fit For A Modern, Casual Style. Composition And Care 100% Organic Cotton Dobby Fabrication For Added Texture Machine Wash "," Description Short Sleeve Revere Collar All Over Checker Print Straight Hem Embroidered Gold F Fit Regular Fit Designed With A Looser Fit For A Modern, Casual Style. Composition And Care 100% Organic Cotton Dobby Fabrication For Added Texture Machine Wash "
2026-09-10,1288,change,description," Description Short Sleeve Basket Weave Fabrication One Piece Collar Seasonal Print Laid On Chest Pockets Straight Hem Embroidered Gold F Fit Casual Fit Designed With A Looser Fit For A Modern, Casual Style. Composition And Care 100% Organic Cotton Machine Wash "," Description Short Sleeve Basket Weave Fabrication One Piece Collar Seasonal Print Laid On Chest Pockets Straight Hem Embroidered Gold F Fit Regular Fit Designed With A Looser Fit For A Modern, Casual Style. Composition And Care 100% Organic Cotton Machine Wash "
2026-09-10,1369,change,description," Description Long Sleeve Button Down Collar Yarn Dyed Check Design Curved Hem Embroidered Gold F Fit Casual Fit Designed With A Looser Fit For A Modern, Casual Style. Composition And Care 100% Organic Cotton 21 Wale Cord Fabrication Machine Wash "," Description Long Sleeve Button Down Collar Yarn Dyed Check Design Curved Hem Embroidered Gold F Fit Regular Fit Designed With A Looser Fit For A Modern, Casual Style. Composition And Care 100% Organic Cotton 21 Wale Cord Fabrication Machine Wash "
2026-09-10,1415,new,farah_product_id,16232687927683,
2026-09-10,1416,new,farah_product_id,16232688124291,
2026-09-10,1380,reactivated,end_date,2026-08-25,
2026-09-10,1380,change,description," Description Full Zip Wool Rich Relaxed Fit. Designed With A Looser Fit For A Modern, Casual Style. Boiled Wool Style Finish For A Dense, Textured Feel Full Length Double Ended Zipper Funnel Neck Patch Pockets Bound Neck, Cuffs And Hem Iconic Farah Tab Branding Fit Relaxed Fit Composition And Care 74% Wool / 26% Polyester "," Description The ultimate low-effort, high-reward layering piece for your year-round wardrobe. Crafted from soft, textured wool blend with a sleek collarless liner neckline, the Tucker Full Zip sits comfortably over a basic tee or layered under a heavier coat when the temperature drops. The practical two-way zipper allows easy adjustability, while three spacious patch pockets keep your daily essentials secure. Dependable, warm, and built for straightforward everyday wear. Full Zip Wool Rich Full Length Double Ended Zipper Funnel Neck Patch Pockets Bound Neck, Cuffs And Hem Iconic Farah Tab Branding Fit Relaxed Fit Designed With A Looser Fit For A Modern, Casual Style. Composition And Care 74% Wool / 26% Polyester Boiled Wool Style Finish For A Dense, Textured Feel Machine Wash "
2026-09-10,1380,change,farah_published_date,2026-08-21,2026-09-09
2026-09-10,1417,new,farah_product_id,16230594937219,
