date,product_id,type,attr,from,to
2025-01-23,870,new,farah_product_id,15001389662595,
2025-01-23,871,new,farah_product_id,15001386385795,
2025-01-23,872,new,farah_product_id,15001387991427,
2025-01-23,873,new,farah_product_id,15001390809475,
2025-01-23,874,new,farah_product_id,15001390940547,
2025-01-23,875,new,farah_product_id,15001390973315,
2025-01-23,876,new,farah_product_id,15001391137155,
2025-01-23,877,new,farah_product_id,15001390252419,
2025-01-23,496,change,product_type,Shirts,Overshirts
2025-01-23,863,change,product_type,Shirts,Overshirts
2025-01-23,878,new,farah_product_id,15001391333763,
2025-01-23,865,change,product_type,Shirts,Overshirts
2025-01-23,879,new,farah_product_id,15001391006083,
2025-01-23,880,new,farah_product_id,15001386975619,
2025-01-23,881,new,farah_product_id,15001389629827,
2025-01-23,882,new,farah_product_id,15001387073923,
2025-01-23,883,new,farah_product_id,15001387499907,
2025-01-23,884,new,farah_product_id,15001387172227,
2025-01-23,885,new,farah_product_id,15001388384643,
2025-01-23,886,new,farah_product_id,15001390645635,
2025-01-23,887,new,farah_product_id,15001390449027,
2025-01-23,888,new,farah_product_id,15001389990275,
2025-01-23,889,new,farah_product_id,15001391366531,
2025-01-23,890,new,farah_product_id,15001386516867,
2025-01-23,891,new,farah_product_id,15001388220803,
2025-01-23,892,new,farah_product_id,15001390154115,
2025-01-23,893,new,farah_product_id,15001387630979,
2025-01-23,894,new,farah_product_id,15001391858051,
2025-01-23,895,new,farah_product_id,15001391595907,
2025-01-23,896,new,farah_product_id,15001391628675,
2025-01-23,897,new,farah_product_id,15001386254723,
2025-01-23,898,new,farah_product_id,15001391235459,
2025-01-23,899,new,farah_product_id,15001388843395,
2025-01-23,900,new,farah_product_id,15001389531523,
2025-01-23,901,new,farah_product_id,15001391661443,
2025-01-23,902,new,farah_product_id,15001386680707,
2025-01-23,903,new,farah_product_id,15001387336067,
2025-01-23,904,new,farah_product_id,15001390317955,
2025-01-23,905,new,farah_product_id,15001388122499,
2025-01-23,906,new,farah_product_id,15001391038851,
2025-01-23,907,new,farah_product_id,15001388155267,
2025-01-23,908,new,farah_product_id,15001388745091,
2025-01-23,909,new,farah_product_id,15001391694211,
2025-01-23,910,new,farah_product_id,15001391169923,
2025-01-23,911,new,farah_product_id,15001388450179,
2025-01-23,912,new,farah_product_id,15001386746243,
2025-01-23,913,new,farah_product_id,15001387925891,
2025-01-23,914,new,farah_product_id,15001387270531,
2025-01-23,915,new,farah_product_id,15001388548483,
2025-01-23,916,new,farah_product_id,15001388810627,
2025-01-23,917,new,farah_product_id,15001391202691,
2025-01-23,918,new,farah_product_id,15001386320259,
2025-01-23,919,new,farah_product_id,15001388319107,
2025-01-23,920,new,farah_product_id,15001388908931,
2025-01-23,921,new,farah_product_id,15001390547331,
2025-01-23,922,new,farah_product_id,15001390055811,
2025-01-23,923,new,farah_product_id,15001390023043,
2025-01-23,924,new,farah_product_id,15001389695363,
2025-01-23,870,new-price,price,,70.00
2025-01-23,871,new-price,price,,42.00
2025-01-23,872,new-price,price,,42.00
2025-01-23,873,new-price,price,,48.00
2025-01-23,874,new-price,price,,60.00
2025-01-23,875,new-price,price,,60.00
2025-01-23,876,new-price,price,,65.00
2025-01-23,877,new-price,price,,75.00
2025-01-23,878,new-price,price,,75.00
2025-01-23,879,new-price,price,,70.00
2025-01-23,880,new-price,price,,75.00
2025-01-23,881,new-price,price,,40.00
2025-01-23,882,new-price,price,,70.00
2025-01-23,883,new-price,price,,70.00
2025-01-23,884,new-price,price,,32.00
2025-01-23,885,new-price,price,,55.00
2025-01-23,886,new-price,price,,90.00
2025-01-23,887,new-price,price,,85.00
2025-01-23,888,new-price,price,,70.00
2025-01-23,889,new-price,price,,75.00
2025-01-23,890,new-price,price,,65.00
2025-01-23,891,new-price,price,,60.00
2025-01-23,892,new-price,price,,45.00
2025-01-23,893,new-price,price,,40.00
2025-01-23,894,new-price,price,,40.00
2025-01-23,895,new-price,price,,45.00
2025-01-23,896,new-price,price,,45.00
2025-01-23,897,new-price,price,,32.00
2025-01-23,898,new-price,price,,75.00
2025-01-23,899,new-price,price,,55.00
2025-01-23,900,new-price,price,,48.00
2025-01-23,901,new-price,price,,65.00
2025-01-23,902,new-price,price,,60.00
2025-01-23,903,new-price,price,,75.00
2025-01-23,904,new-price,price,,75.00
2025-01-23,905,new-price,price,,32.00
2025-01-23,906,new-price,price,,70.00
2025-01-23,907,new-price,price,,38.00
2025-01-23,908,new-price,price,,75.00
2025-01-23,909,new-price,price,,75.00
2025-01-23,910,new-price,price,,85.00
2025-01-23,911,new-price,price,,32.00
2025-01-23,912,new-price,price,,65.00
2025-01-23,913,new-price,price,,60.00
2025-01-23,914,new-price,price,,32.00
2025-01-23,915,new-price,price,,70.00
2025-01-23,916,new-price,price,,70.00
2025-01-23,917,new-price,price,,75.00
2025-01-23,918,new-price,price,,38.00
2025-01-23,919,new-price,price,,42.00
2025-01-23,920,new-price,price,,55.00
2025-01-23,921,new-price,price,,75.00
2025-01-23,922,new-price,price,,70.00
2025-01-23,923,new-price,price,,70.00
2025-01-23,924,new-price,price,,70.00
