date,product_id,type,attr,from,to
2026-04-02,1026,new-price,price,60.00,30.00
2026-04-02,662,new-price,price,70.00,35.00
2026-04-02,1148,new-price,price,40.00,20.00
2026-04-02,1135,new-price,price,65.00,32.50
2026-04-02,1136,new-price,price,95.00,47.50
2026-04-02,1137,new-price,price,90.00,45.00
2026-04-02,1145,new-price,price,30.00,15.00
2026-04-02,1140,new-price,price,70.00,35.00
2026-04-02,1157,new-price,price,60.00,30.00
2026-04-02,1139,new-price,price,65.00,32.50
2026-04-02,1141,new-price,price,75.00,37.50
2026-04-02,1149,new-price,price,40.00,20.00
2026-04-02,1151,new-price,price,70.00,35.00
2026-04-02,1125,new-price,price,110.00,55.00
2026-04-02,1142,new-price,price,55.00,27.50
2026-04-02,1150,new-price,price,130.00,65.00
2026-04-02,1128,new-price,price,65.00,32.50
2026-04-02,1127,new-price,price,95.00,47.50
2026-04-02,1152,new-price,price,85.00,42.50
2026-04-02,1146,new-price,price,30.00,15.00
2026-04-02,1126,new-price,price,95.00,47.50
2026-04-02,1143,new-price,price,70.00,35.00
2026-04-02,1131,new-price,price,70.00,35.00
2026-04-02,1147,new-price,price,30.00,15.00
2026-04-02,1130,new-price,price,95.00,47.50
2026-04-02,1129,new-price,price,85.00,42.50
2026-04-02,1156,new-price,price,95.00,47.50
2026-04-02,1133,new-price,price,65.00,32.50
2026-04-02,552,new-price,price,60.00,30.00
2026-04-02,1153,new-price,price,70.00,35.00
2026-04-02,1154,new-price,price,60.00,30.00
2026-04-02,1155,new-price,price,60.00,30.00
2026-04-02,1173,new-price,price,100.00,50.00
2026-04-02,1132,new-price,price,80.00,40.00
