date,product_id,type,attr,from,to
2025-07-24,723,reactivated,end_date,2025-07-13,
2025-07-24,723,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,601,reactivated,end_date,2025-02-20,
2025-07-24,601,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,627,reactivated,end_date,2025-02-20,
2025-07-24,627,change,description," Made from 100% organic cotton and featuring a slim fit, the Brewer Stripe Short Sleeve Shirt uses a traditional oxford weave to provide comfort and durability. Boasting a classic button down front and collar, the fine stripe detail offers a smart alternaitve to a plain option while the embroidered Farah logo adds a subtle detail.wardrobe. 100% Organic Cotton Slim Fit Short Sleeve Button Down Collar Oxford Weave Fabric Fine Stripe Detail Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash Shop The Organic Collection Here "," Made from 100% organic cotton and featuring a slim fit, the Brewer Stripe Short Sleeve Shirt uses a traditional oxford weave to provide comfort and durability. Boasting a classic button down front and collar, the fine stripe detail offers a smart alternative to a plain option while the embroidered Farah logo adds a subtle detail. 100% Organic Cotton Slim Fit. Designed To Fit Closer To The Body Offering A Modern, Tailored Silhouette. Short Sleeve Premium Organic Cotton Woven Oxford Fabrication Button Down Collar Oxford Weave Fabric Fine Stripe Detail Traditional Cut and Sew Button Placket Farah Branded Button Fastenings Curved Hem Embroidered Gold F Model Is 6'2"" And Wears Size Medium Machine Wash Shop The Organic Collection Here If You're Caught Between Two Sizes Or Prefer A More Regular Fit, We Recommend Sizing Up. "
2025-07-24,627,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,630,reactivated,end_date,2025-02-20,
2025-07-24,630,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,535,reactivated,end_date,2025-02-20,
2025-07-24,535,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,631,reactivated,end_date,2025-02-20,
2025-07-24,631,change,description," 100% Recycled Polyester Regular Fit Model Is 6'2"" And Wears Size Medium Embroidered Farah Logo Machine Wash Show Less "," 100% Recycled Polyester Regular Fit Model Is 6'2"" And Wears Size Medium Embroidered Farah Logo Machine Wash "
2025-07-24,631,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,489,reactivated,end_date,2025-02-20,
2025-07-24,489,change,description,"Expertly crafted from 100% cotton, the Redwald Waffle Drawstring Shorts offer both comfort and style. The regular fit, drawstring waistband, and front and back pockets provide convenience, while the waffle knit fabrication adds a touch of texture. 100% Cotton Regular Fit Front And Back Pockets Drawstring Waistband Waffle Knit Fabrication Farah Tab On Back Pocket Machine Wash Show Less ","Expertly crafted from 100% cotton, the Redwald Waffle Drawstring Shorts offer both comfort and style. The regular fit, drawstring waistband, and front and back pockets provide convenience, while the waffle knit fabrication adds a touch of texture. 100% Cotton Regular Fit Front And Back Pockets Drawstring Waistband Waffle Knit Fabrication Farah Tab On Back Pocket Machine Wash "
2025-07-24,489,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,679,reactivated,end_date,2025-02-20,
2025-07-24,679,change,description," The Farah Brewer Oxford shirt is an essential, modern menswear classic. Expertly crafted from 100% organic cotton, the Brewer Oxford shirt boasts a button-down collar, long sleeves, and a curved hem for a stylish, must-have wardrobe staple. The Oxford weave provides a classic feel with added durability, while the signature gold Farah logo provides the perfect finishing touch. 100% Organic Cotton Slim Fit Long Sleeve Premium Organic Cotton Woven Oxford Fabrication Button Down Collar Constructed Working Cuffs Traditional Cut and Sew Button Placket Farah Branded Button Fastenings Curved Hem Embroidered Gold F Model Is 6'2"" And Wears Size Medium Machine Wash Shop The Organic Collection Here "," The Farah Brewer Oxford shirt is an essential, modern menswear classic. Expertly crafted from 100% organic cotton, the Brewer Oxford shirt boasts a button-down collar, long sleeves, and a curved hem for a stylish, must-have wardrobe staple. The Oxford weave provides a classic feel with added durability, while the signature gold Farah logo provides the perfect finishing touch. 100% Organic Cotton Slim Fit. Designed To Fit Closer To The Body Offering A Modern, Tailored Silhouette. Long Sleeve Premium Organic Cotton Woven Oxford Fabrication Button Down Collar Constructed Working Cuffs Traditional Cut And Sew Button Placket Farah Branded Button Fastenings Curved Hem Embroidered Gold F Model Is 6'2"" And Wears Size Medium Machine Wash Shop The Organic Collection Here If You're Caught Between Two Sizes Or Prefer A More Regular Fit, We Recommend Sizing Up. "
2025-07-24,679,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,792,reactivated,end_date,2025-07-11,
2025-07-24,792,change,farah_published_date,2024-12-04,2025-07-23
2025-07-24,827,reactivated,end_date,2025-04-10,
2025-07-24,827,change,rrp,70.00,75
2025-07-24,827,change,farah_published_date,2024-12-04,2025-07-23
2025-07-24,605,reactivated,end_date,2025-02-20,
2025-07-24,605,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,606,reactivated,end_date,2025-02-20,
2025-07-24,606,change,description," The Edson Short Sleeve Button Down Shirt in True Navy brings together classic style with sustainability in mind. Crafted from 100% organic cotton for breathable comfort, it’s constructed with a casual fit with a smart button-down collar. Designed to be worn alone as a statement piece, or layered with one of our fleeces and jackets, the Edson Button Down shirt with white and blue stripes is the perfect accompaniment to any wardrobe. Featuring an embroidered Farah logo on the chest, it adds a subtle touch of our brand’s heritage to any outfit. If timeless style is what you’re after – the Edson Short Sleeve shirt will appeal. 100% Organic Cotton Casual Fit Short Sleeve Model Model Is 6'2"" And Wears Size M Button Down Collar Machine Wash Embroidered Farah Logo Show Less "," The Edson Short Sleeve Button Down Shirt in True Navy brings together classic style with sustainability in mind. Crafted from 100% organic cotton for breathable comfort, it’s constructed with a casual fit with a smart button-down collar. Designed to be worn alone as a statement piece, or layered with one of our fleeces and jackets, the Edson Button Down shirt with white and blue stripes is the perfect accompaniment to any wardrobe. Featuring an embroidered Farah logo on the chest, it adds a subtle touch of our brand’s heritage to any outfit. If timeless style is what you’re after – the Edson Short Sleeve shirt will appeal. 100% Organic Cotton Casual Fit Short Sleeve Model Model Is 6'2"" And Wears Size M Button Down Collar Machine Wash Embroidered Farah Logo "
2025-07-24,606,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,266,reactivated,end_date,2025-02-20,
2025-07-24,266,change,farah_published_date,2025-02-18,2025-07-23
2025-07-24,503,reactivated,end_date,2025-02-20,
