date,product_id,type,attr,from,to
2024-11-21,322,reactivated,end_date,2024-10-31,
2024-11-21,322,change,farah_published_date,2023-11-28,2024-11-20
2024-11-21,771,new-price,price,70.00,56.00
2024-11-21,768,new-price,price,75.00,60.00
2024-11-21,62,new-price,price,65.00,45.00
2024-11-21,87,new-price,price,70.00,49.00
2024-11-21,58,new-price,price,120.00,84.00
2024-11-21,68,new-price,price,75.00,52.00
2024-11-21,54,new-price,price,70.00,49.00
2024-11-21,390,new-price,price,42.00,29.00
2024-11-21,487,new-price,price,80.00,56.00
2024-11-21,844,new-price,price,65.00,52.00
2024-11-21,843,new-price,price,65.00,52.00
2024-11-21,845,new-price,price,65.00,52.00
2024-11-21,64,new-price,price,65.00,45.00
2024-11-21,253,new-price,price,60.00,42.00
2024-11-21,685,new-price,price,100.00,70.00
2024-11-21,772,new-price,price,70.00,56.00
2024-11-21,552,new-price,price,65.00,45.00
2024-11-21,727,new-price,price,75.00,52.00
2024-11-21,690,new-price,price,75.00,52.00
2024-11-21,668,new-price,price,70.00,49.00
2024-11-21,776,new-price,price,90.00,63.00
2024-11-21,385,new-price,price,55.00,38.00
2024-11-21,673,new-price,price,45.00,31.00
2024-11-21,299,new-price,price,32.00,25.00
2024-11-21,728,new-price,price,55.00,38.00
2024-11-21,769,new-price,price,70.00,56.00
2024-11-21,400,new-price,price,42.00,29.00
2024-11-21,242,new-price,price,80.00,56.00
2024-11-21,819,new-price,price,80.00,56.00
2024-11-21,765,new-price,price,70.00,56.00
2024-11-21,841,new-price,price,48.00,33.00
2024-11-21,257,new-price,price,85.00,59.00
2024-11-21,545,new-price,price,42.00,29.00
2024-11-21,531,new-price,price,80.00,56.00
2024-11-21,263,new-price,price,65.00,52.00
2024-11-21,301,new-price,price,32.00,22.00
2024-11-21,801,new-price,price,20.00,14.00
2024-11-21,307,new-price,price,75.00,52.00
2024-11-21,547,new-price,price,38.00,26.00
2024-11-21,694,new-price,price,110.00,77.00
2024-11-21,732,new-price,price,60.00,48.00
2024-11-21,775,new-price,price,65.00,45.00
2024-11-21,755,new-price,price,75.00,52.00
2024-11-21,733,new-price,price,60.00,48.00
2024-11-21,692,new-price,price,90.00,63.00
2024-11-21,740,new-price,price,60.00,48.00
2024-11-21,691,new-price,price,90.00,63.00
2024-11-21,678,new-price,price,75.00,52.00
2024-11-21,720,new-price,price,120.00,84.00
2024-11-21,811,new-price,price,95.00,66.00
2024-11-21,731,new-price,price,60.00,48.00
2024-11-21,753,new-price,price,75.00,52.00
2024-11-21,812,new-price,price,90.00,63.00
2024-11-21,741,new-price,price,60.00,42.00
2024-11-21,738,new-price,price,32.00,22.00
2024-11-21,304,new-price,price,75.00,60.00
2024-11-21,748,new-price,price,80.00,56.00
2024-11-21,763,new-price,price,70.00,56.00
2024-11-21,679,new-price,price,75.00,52.00
2024-11-21,701,new-price,price,42.00,29.00
2024-11-21,815,new-price,price,45.00,31.00
2024-11-21,706,new-price,price,90.00,63.00
2024-11-21,680,new-price,price,75.00,52.00
2024-11-21,702,new-price,price,42.00,29.00
2024-11-21,306,new-price,price,75.00,60.00
2024-11-21,664,new-price,price,90.00,63.00
2024-11-21,758,new-price,price,75.00,60.00
2024-11-21,717,new-price,price,80.00,56.00
2024-11-21,745,new-price,price,85.00,59.00
2024-11-21,760,new-price,price,75.00,52.00
2024-11-21,305,new-price,price,75.00,60.00
2024-11-21,298,new-price,price,32.00,25.00
2024-11-21,756,new-price,price,120.00,84.00
2024-11-21,260,new-price,price,80.00,64.00
2024-11-21,250,new-price,price,75.00,52.00
2024-11-21,818,new-price,price,80.00,56.00
2024-11-21,310,new-price,price,55.00,38.00
2024-11-21,766,new-price,price,70.00,56.00
2024-11-21,61,new-price,price,65.00,45.00
2024-11-21,91,new-price,price,42.00,29.00
2024-11-21,395,new-price,price,80.00,56.00
2024-11-21,662,new-price,price,75.00,52.00
2024-11-21,95,new-price,price,70.00,49.00
2024-11-21,69,new-price,price,75.00,52.00
2024-11-21,411,new-price,price,60.00,42.00
2024-11-21,251,new-price,price,55.00,44.00
2024-11-21,661,new-price,price,75.00,52.00
2024-11-21,388,new-price,price,32.00,22.00
2024-11-21,807,new-price,price,35.00,24.00
2024-11-21,259,new-price,price,55.00,38.00
2024-11-21,663,new-price,price,140.00,98.00
2024-11-21,543,new-price,price,38.00,26.00
2024-11-21,72,new-price,price,70.00,56.00
2024-11-21,700,new-price,price,90.00,63.00
2024-11-21,716,new-price,price,75.00,52.00
2024-11-21,774,new-price,price,65.00,45.00
2024-11-21,746,new-price,price,85.00,59.00
2024-11-21,715,new-price,price,75.00,52.00
2024-11-21,744,new-price,price,85.00,59.00
2024-11-21,681,new-price,price,75.00,52.00
2024-11-21,546,new-price,price,38.00,26.00
2024-11-21,842,new-price,price,65.00,52.00
2024-11-21,55,new-price,price,70.00,56.00
2024-11-21,458,new-price,price,65.00,52.00
2024-11-21,549,new-price,price,38.00,26.00
2024-11-21,488,new-price,price,80.00,56.00
2024-11-21,249,new-price,price,55.00,44.00
2024-11-21,726,new-price,price,65.00,45.00
2024-11-21,247,new-price,price,75.00,52.00
2024-11-21,799,new-price,price,10.00,7.00
2024-11-21,90,new-price,price,70.00,49.00
2024-11-21,806,new-price,price,55.00,38.00
2024-11-21,80,new-price,price,60.00,42.00
2024-11-21,802,new-price,price,15.00,10.00
2024-11-21,804,new-price,price,20.00,14.00
2024-11-21,667,new-price,price,70.00,49.00
2024-11-21,749,new-price,price,75.00,52.00
2024-11-21,402,new-price,price,65.00,52.00
2024-11-21,670,new-price,price,45.00,31.00
2024-11-21,300,new-price,price,32.00,25.00
2024-11-21,674,new-price,price,85.00,59.00
2024-11-21,50,new-price,price,70.00,49.00
2024-11-21,697,new-price,price,85.00,59.00
2024-11-21,665,new-price,price,90.00,63.00
2024-11-21,672,new-price,price,48.00,33.00
2024-11-21,730,new-price,price,85.00,59.00
2024-11-21,800,new-price,price,20.00,14.00
2024-11-21,241,new-price,price,32.00,22.00
2024-11-21,529,new-price,price,65.00,45.00
2024-11-21,725,new-price,price,75.00,52.00
2024-11-21,813,new-price,price,90.00,63.00
2024-11-21,550,new-price,price,65.00,52.00
2024-11-21,770,new-price,price,70.00,56.00
2024-11-21,309,new-price,price,32.00,22.00
2024-11-21,752,new-price,price,75.00,52.00
2024-11-21,705,new-price,price,90.00,63.00
2024-11-21,684,new-price,price,100.00,70.00
2024-11-21,754,new-price,price,75.00,52.00
2024-11-21,739,new-price,price,120.00,84.00
2024-11-21,698,new-price,price,90.00,63.00
2024-11-21,810,new-price,price,120.00,84.00
2024-11-21,308,new-price,price,75.00,60.00
2024-11-21,688,new-price,price,80.00,56.00
2024-11-21,407,new-price,price,55.00,44.00
2024-11-21,669,new-price,price,48.00,33.00
2024-11-21,81,new-price,price,75.00,60.00
2024-11-21,683,new-price,price,100.00,70.00
2024-11-21,703,new-price,price,90.00,63.00
2024-11-21,689,new-price,price,80.00,56.00
2024-11-21,695,new-price,price,38.00,26.00
2024-11-21,724,new-price,price,95.00,66.00
2024-11-21,312,new-price,price,80.00,64.00
2024-11-21,742,new-price,price,90.00,63.00
2024-11-21,759,new-price,price,75.00,60.00
2024-11-21,699,new-price,price,90.00,63.00
2024-11-21,751,new-price,price,75.00,52.00
2024-11-21,761,new-price,price,75.00,60.00
2024-11-21,248,new-price,price,75.00,60.00
2024-11-21,750,new-price,price,75.00,52.00
2024-11-21,244,new-price,price,55.00,44.00
2024-11-21,773,new-price,price,70.00,56.00
2024-11-21,718,new-price,price,80.00,56.00
2024-11-21,808,new-price,price,70.00,49.00
2024-11-21,696,new-price,price,85.00,59.00
2024-11-21,729,new-price,price,85.00,59.00
2024-11-21,767,new-price,price,70.00,56.00
2024-11-21,548,new-price,price,65.00,52.00
2024-11-21,544,new-price,price,65.00,52.00
2024-11-21,256,new-price,price,75.00,60.00
2024-11-21,737,new-price,price,60.00,48.00
2024-11-21,735,new-price,price,60.00,48.00
2024-11-21,676,new-price,price,48.00,33.00
2024-11-21,736,new-price,price,60.00,48.00
2024-11-21,246,new-price,price,75.00,52.00
2024-11-21,817,new-price,price,75.00,60.00
2024-11-21,722,new-price,price,55.00,38.00
2024-11-21,532,new-price,price,80.00,56.00
2024-11-21,762,new-price,price,75.00,52.00
2024-11-21,83,new-price,price,65.00,45.00
2024-11-21,814,new-price,price,75.00,52.00
2024-11-21,677,new-price,price,70.00,49.00
2024-11-21,671,new-price,price,85.00,59.00
2024-11-21,264,new-price,price,75.00,60.00
2024-11-21,734,new-price,price,60.00,48.00
2024-11-21,721,new-price,price,85.00,59.00
2024-11-21,798,new-price,price,60.00,42.00
2024-11-21,79,new-price,price,65.00,52.00
2024-11-21,687,new-price,price,65.00,45.00
2024-11-21,666,new-price,price,90.00,63.00
2024-11-21,704,new-price,price,32.00,22.00
2024-11-21,675,new-price,price,60.00,42.00
2024-11-21,719,new-price,price,80.00,56.00
2024-11-21,302,new-price,price,75.00,60.00
2024-11-21,743,new-price,price,85.00,59.00
2024-11-21,723,new-price,price,32.00,22.00
2024-11-21,816,new-price,price,95.00,66.00
2024-11-21,747,new-price,price,85.00,59.00
2024-11-21,757,new-price,price,75.00,60.00
2024-11-21,693,new-price,price,48.00,33.00
