date,product_id,type,attr,from,to
2024-11-10,258,reactivated,end_date,2024-07-19,
2024-11-10,258,change,farah_published_date,2024-07-17,2024-11-09
2024-11-10,258,change,description, 100% Organic Cotton Regular Fit Short Sleeve Embroidered Farah Logo Model Is 6'2 And Wears Size Medium Machine Wash ," Your basic pieces should be anything but. Our Danny tee is made from 100% organic cotton, soft against your skin and highly breathable. The regular fit and short sleeves make it the perfect accompaniment for any outfit; wear with jeans or chinos or layer a jumper on top when there’s a chill in the air. Look closer and you’ll notice those classic Farah details you’ve come to expect, including a set in ribbed collar and twin needle finishes to the cuffs and hem. And, of course, the embroidered golf F branding on the chest. 100% Organic Cotton Regular Fit Short Sleeve Premium Organic Cotton Jersey Fabrication Set In Ribbed Collar Twin Needle Finish To Cuffs And Hem Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash Shop The Organic Collection Here "
2024-11-10,70,reactivated,end_date,2024-08-16,
2024-11-10,70,change,farah_published_date,2024-08-08,2024-11-09
2024-11-10,70,change,name,Brewer Slim Fit Organic Cotton Long Sleeve Shirt In Liquorice Blue,Brewer Slim Fit Organic Cotton Oxford Shirt In Liquorice Blue
2024-11-10,70,change,description, 100% Organic Cotton Slim Fit Long Sleeve Shirt Collar Full Button Opening Model Is 6'2 And Wears Size Medium Machine Wash ," The Farah Brewer Oxford shirt is an essential, modern menswear classic. Expertly crafted from 100% organic cotton, the Brewer Oxford shirt boasts a button-down collar, long sleeves, and a curved hem for a stylish, must-have wardrobe staple. The Oxford weave provides a classic feel with added durability, while the signature gold Farah logo provides the perfect finishing touch. 100% Organic Cotton Slim Fit Long Sleeve Premium Organic Cotton Woven Oxford Fabrication Button Down Collar Constructed Working Cuffs Traditional Cut and Sew Button Placket Farah Branded Button Fastenings Curved Hem Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash Shop The Organic Collection Here "
2024-11-10,645,reactivated,end_date,2024-11-09,
2024-11-10,645,change,farah_published_date,2024-11-05,2024-11-09
2024-11-10,492,reactivated,end_date,2024-10-22,
2024-11-10,492,change,farah_published_date,2024-02-15,2024-11-09
2024-11-10,565,reactivated,end_date,2024-11-08,
2024-11-10,565,change,farah_published_date,2024-03-14,2024-11-09
2024-11-10,40,reactivated,end_date,2024-11-01,
2024-11-10,40,change,farah_published_date,2023-06-29,2024-11-09
2024-11-10,521,reactivated,end_date,2024-11-09,
2024-11-10,521,change,farah_published_date,2024-11-07,2024-11-09
2024-11-10,764,reactivated,end_date,2024-10-31,
2024-11-10,764,change,farah_published_date,2024-09-25,2024-11-09
