date,product_id,type,attr,from,to
2024-07-26,467,reactivated,end_date,2024-07-20,
2024-07-26,467,change,farah_published_date,2024-07-02,2024-07-25
2024-07-26,521,reactivated,end_date,2024-07-25,
2024-07-26,521,change,farah_published_date,2024-07-23,2024-07-25
2024-07-26,446,reactivated,end_date,2024-07-20,
2024-07-26,446,change,farah_published_date,2024-07-18,2024-07-25
2024-07-26,429,reactivated,end_date,2024-07-21,
2024-07-26,429,change,farah_published_date,2024-02-01,2024-07-25
2024-07-26,522,reactivated,end_date,2024-02-20,
2024-07-26,522,change,description," 100% Organic Cotton Regular Fit Crew Neck Ribbed Neck, Cuffs And Hem Embroidered Farah Logo Model Is 6'2"" And Wears Size Medium Machine Wash According To Instructions On Care Label Shop the Organic Collection Here "," 100% Organic Cotton Regular Fit Crew Neck Ribbed Neck, Cuffs And Hem Embroidered Farah Logo Model Is 6'2"" And Wears Size Medium Machine Wash Shop the Organic Collection Here "
2024-07-26,522,change,farah_published_date,2024-02-04,2024-07-25
2024-07-26,141,reactivated,end_date,2024-07-25,
2024-07-26,540,reactivated,end_date,2024-03-09,
2024-07-26,540,change,description, 85% Polyester / 15% Elastane Soft Marl Effect Fabric Short Sleeve Contrast Ribbed Collar And Sleeve Cuffs Three Button Placket Chest Graphic Print Farah Logo At Chest And Back Tab Machine Wash According To Instructions On Care Label , 85% Polyester / 15% Elastane Soft Marl Effect Fabric Short Sleeve Contrast Ribbed Collar And Sleeve Cuffs Three Button Placket Chest Graphic Print Farah Logo At Chest And Back Tab Machine Wash 
2024-07-26,540,change,farah_published_date,2024-03-07,2024-07-25
2024-07-26,154,reactivated,end_date,2024-03-23,
2024-07-26,154,change,farah_published_date,2023-09-04,2024-07-25
2024-07-26,319,reactivated,end_date,2024-03-14,
2024-07-26,319,change,farah_published_date,2023-11-28,2024-07-25
2024-07-26,254,reactivated,end_date,2024-04-05,
2024-07-26,254,change,farah_published_date,2023-06-30,2024-07-25
2024-07-26,463,reactivated,end_date,2024-03-11,
2024-07-26,463,change,farah_published_date,2023-09-06,2024-07-25
2024-07-26,14,reactivated,end_date,2024-03-25,
2024-07-26,14,change,farah_published_date,2023-12-01,2024-07-25
2024-07-26,155,reactivated,end_date,2024-05-09,
2024-07-26,155,change,farah_published_date,2023-06-29,2024-07-25
2024-07-26,427,reactivated,end_date,2024-02-06,
2024-07-26,427,change,name,Elm Stretch Corduroy Trousers In True Navy,Elm Regular Slim Fit Cord Trousers In True Navy
2024-07-26,427,change,description," 98% Cotton / 2% Elastane Slim Fit Stretch Cord Angled Side Pockets Belt Loops Two Buttoned Back Pockets Rear Farah Label Farah Tab On Waist Model Is 6'1"" And Wears Size Medium Machine Wash "," A seasonal variation of the Elm Chino, the Elm Cord Trouser provides a cord option in a modern, regular slim fit. The traditional 11 wale cord includes a small amount of stretch for a comfortable fit while belt loops and pockets provide practical detail for everyday wear. 98% Cotton / 2% Elastane 11 Wale Corduroy With Stretch for Extra Comfort Regular Slim Fit Button Fastening With A Zip Fly Belt Loops 2 Front Angled Pockets And 2 Buttoned Back Pockets Farah Label Stitched To The Rear Waistband. F Tab On Waist Model Is 6'2"" And Wears Size 32R Machine Wash Learn More About Our Trouser Fits Here "
2024-07-26,427,change,farah_published_date,2024-01-31,2024-07-25
2024-07-26,405,reactivated,end_date,2024-04-05,
2024-07-26,405,change,farah_published_date,2023-07-05,2024-07-25
2024-07-26,231,reactivated,end_date,2024-05-05,
2024-07-26,231,change,farah_published_date,2023-12-07,2024-07-25
2024-07-26,355,reactivated,end_date,2024-04-27,
2024-07-26,355,change,farah_published_date,2023-08-30,2024-07-25
2024-07-26,540,new-price,price,27.50,22.00
