date,product_id,type,attr,from,to
2024-10-17,521,reactivated,end_date,2024-10-12,
2024-10-17,521,change,farah_published_date,2024-10-10,2024-10-16
2024-10-17,623,change,description, 100% Organic Cotton Regular Fit Crew Neck Machine Wash ," 100% Organic Cotton Regular Fit Crew Neck Reverse Organic Cotton Loopback Jersey Fabrication Set In Rib Collar With Added Ribbed Detailing Ribbed Cuffs And Hem Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash "
2024-10-17,619,change,description, 100% Organic Cotton Regular Fit Crew Neck Machine Wash ," 100% Organic Cotton Regular Fit Crew Neck Reverse Organic Cotton Loopback Jersey Fabrication Set In Rib Collar With Added Ribbed Detailing Ribbed Cuffs And Hem Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash "
2024-10-17,617,change,description, 100% Organic Cotton Regular Fit Crew Neck Machine Wash ," 100% Organic Cotton Regular Fit Crew Neck Reverse Organic Cotton Loopback Jersey Fabrication Set In Rib Collar With Added Ribbed Detailing Ribbed Cuffs And Hem Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash "
2024-10-17,780,new,farah_product_id,14681026494851,
2024-10-17,781,new,farah_product_id,4674119204963,
2024-10-17,645,reactivated,end_date,2024-07-04,
2024-10-17,645,change,description, Gunwharf Farah Store 100% Cotton Regular Fit Crew Neck Machine Wash ," 100% Organic Cotton Regular Fit Crew Neck Reverse Organic Cotton Loopback Jersey Fabrication Set In Rib Collar With Added Ribbed Detailing Ribbed Cuffs And Hem Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash "
2024-10-17,645,change,farah_published_date,2024-07-02,2024-10-14
2024-10-17,648,reactivated,end_date,2024-07-04,
2024-10-17,648,change,description, Gunwharf Farah Store 100% Cotton Regular Fit Crew Neck Machine Wash ," 100% Organic Cotton Regular Fit Crew Neck Reverse Organic Cotton Loopback Jersey Fabrication Set In Rib Collar With Added Ribbed Detailing Ribbed Cuffs And Hem Embroidered Gold F Branding Model Is 6'2"" And Wears Size Medium Machine Wash "
2024-10-17,648,change,farah_published_date,2024-07-02,2024-10-16
2024-10-17,780,new-price,price,,70.00
2024-10-17,781,new-price,price,,90.00
2024-10-17,645,new-price,price,35.00,28.00
2024-10-17,648,new-price,price,35.00,28.00
